species,season,abundance,longitude,latitude,FAO_Major_Fishing_Areas,FAO_CWP_Code
bonitos,jul-sept,0,102.5,-10.5,57,5211102
bonitos,jul-sept,0,103.5,-10.5,57,5211104
bonitos,jul-sept,0,105.5,-10.5,57,5210104
bonitos,jul-sept,0,106.5,-10.5,57,5211107
bonitos,jul-sept,0,107.5,-10.5,57,5211107
bonitos,jul-sept,0,108.5,-10.5,57,5211107
bonitos,jul-sept,0,109.5,-10.5,57,5210108
bonitos,jul-sept,0,110.5,-10.5,57,5211110
bonitos,jul-sept,0,111.5,-10.5,57,5209112
bonitos,jul-sept,0,112.5,-10.5,57,5209112
bonitos,jul-sept,0,113.5,-10.5,57,5211113
bonitos,jul-sept,0,114.5,-10.5,57,5211113
bonitos,jul-sept,0,115.5,-10.5,57,5211116
bonitos,jul-sept,0,116.5,-10.5,57,5211117
bonitos,jul-sept,0,117.5,-10.5,57,5211118
bonitos,jul-sept,0,118.5,-10.5,57,5211119
bonitos,jul-sept,0,119.5,-10.5,57,5211120
bonitos,jul-sept,0,120.5,-10.5,57,5211121
bonitos,jul-sept,0,123.5,-10.5,57,5211122
bonitos,jul-sept,0,124.5,-10.5,57,5211125
bonitos,jul-sept,0,125.5,-10.5,57,5211125
bonitos,jul-sept,0,144.5,-10.5,71,5209143
bonitos,jul-sept,0,145.5,-10.5,71,5211146
bonitos,jul-sept,0,146.5,-10.5,71,5211146
bonitos,jul-sept,0,147.5,-10.5,71,5211146
bonitos,jul-sept,0,148.5,-10.5,71,5211148
bonitos,jul-sept,0,149.5,-10.5,71,5209150
bonitos,jul-sept,0,150.5,-10.5,71,5211149
bonitos,jul-sept,0,151.5,-10.5,71,5211150
bonitos,jul-sept,0,152.5,-10.5,71,5209151
bonitos,jul-sept,0,153.5,-10.5,71,5211153
bonitos,jul-sept,0,154.5,-10.5,71,5211155
bonitos,jul-sept,0,155.5,-10.5,71,5211155
bonitos,jul-sept,0,156.5,-10.5,71,5211155
bonitos,jul-sept,0,157.5,-10.5,71,5211157
bonitos,jul-sept,0,158.5,-10.5,71,5211157
bonitos,jul-sept,0,159.5,-10.5,71,5211158
bonitos,jul-sept,0,161.5,-10.5,71,5211160
bonitos,jul-sept,0,163.5,-10.5,71,5211162
bonitos,jul-sept,0,166.5,-10.5,71,5211167
bonitos,jul-sept,0,167.5,-10.5,71,5211167
bonitos,jul-sept,0,-161.5,-9.5,77,5310161
bonitos,jul-sept,0,-149.5,-9.5,77,5309150
bonitos,jul-sept,0,-148.5,-9.5,77,5309149
bonitos,jul-sept,0,-145.5,-9.5,77,5309144
bonitos,jul-sept,0,-142.5,-9.5,77,5309141
bonitos,jul-sept,0,-141.5,-9.5,77,5309141
bonitos,jul-sept,0,-138.5,-9.5,77,5309137
bonitos,jul-sept,0,-136.5,-9.5,77,5310135
bonitos,jul-sept,0,-134.5,-9.5,77,5310135
bonitos,jul-sept,0,-90.5,-9.5,87,5308091
bonitos,jul-sept,0,52.5,-9.5,51,5210053
bonitos,jul-sept,0,58.5,-9.5,51,5210057
bonitos,jul-sept,0,69.5,-9.5,51,5210070
bonitos,jul-sept,0,74.5,-9.5,51,5210074
bonitos,jul-sept,0,78.5,-9.5,51,5210079
bonitos,jul-sept,0,81.5,-9.5,57,5210081
bonitos,jul-sept,0,82.5,-9.5,57,5208083
bonitos,jul-sept,0,83.5,-9.5,57,5210083
bonitos,jul-sept,0,94.5,-9.5,57,5209094
bonitos,jul-sept,0,96.5,-9.5,57,5210096
bonitos,jul-sept,0,97.5,-9.5,57,5210096
bonitos,jul-sept,0,98.5,-9.5,57,5210097
bonitos,jul-sept,0,99.5,-9.5,57,5210099
bonitos,jul-sept,0,100.5,-9.5,57,5210101
bonitos,jul-sept,0,101.5,-9.5,57,5210101
bonitos,jul-sept,0,102.5,-9.5,57,5210101
bonitos,jul-sept,0,103.5,-9.5,57,5210104
bonitos,jul-sept,0,104.5,-9.5,57,5209105
bonitos,jul-sept,0,105.5,-9.5,57,5209105
bonitos,jul-sept,0,106.5,-9.5,57,5210105
bonitos,jul-sept,0,107.5,-9.5,57,5210106
bonitos,jul-sept,0,108.5,-9.5,57,5210108
bonitos,jul-sept,0,109.5,-9.5,57,5210108
bonitos,jul-sept,0,110.5,-9.5,57,5210109
bonitos,jul-sept,0,111.5,-9.5,57,5209112
bonitos,jul-sept,0,112.5,-9.5,57,5209112
bonitos,jul-sept,0,113.5,-9.5,57,5210114
bonitos,jul-sept,0,114.5,-9.5,57,5210114
bonitos,jul-sept,0,115.5,-9.5,57,5210116
bonitos,jul-sept,0,116.5,-9.5,57,5210116
bonitos,jul-sept,0,117.5,-9.5,57,5210116
bonitos,jul-sept,0,118.5,-9.5,57,5210117
bonitos,jul-sept,0,122.5,-9.5,57,5210122
bonitos,jul-sept,0,125.5,-9.5,57,5210124
bonitos,jul-sept,0,126.5,-9.5,57,5210125
bonitos,jul-sept,0,127.5,-9.5,57,5210128
bonitos,jul-sept,0,133.5,-9.5,71,5210132
bonitos,jul-sept,0,144.5,-9.5,71,5209143
bonitos,jul-sept,0,145.5,-9.5,71,5208144
bonitos,jul-sept,0,146.5,-9.5,71,5210145
bonitos,jul-sept,0,147.5,-9.5,71,5210146
bonitos,jul-sept,0,151.5,-9.5,71,5210151
bonitos,jul-sept,0,152.5,-9.5,71,5209151
bonitos,jul-sept,0,153.5,-9.5,71,5210154
bonitos,jul-sept,0,154.5,-9.5,71,5210154
bonitos,jul-sept,0,155.5,-9.5,71,5210154
bonitos,jul-sept,0,156.5,-9.5,71,5210155
bonitos,jul-sept,0,157.5,-9.5,71,5210157
bonitos,jul-sept,0,158.5,-9.5,71,5210157
bonitos,jul-sept,0,161.5,-9.5,71,5210162
bonitos,jul-sept,0,162.5,-9.5,71,5210163
bonitos,jul-sept,0,166.5,-9.5,71,5210167
bonitos,jul-sept,0,171.5,-9.5,71,5210172
bonitos,jul-sept,0,-176.5,-8.5,71,5309177
bonitos,jul-sept,0,-173.5,-8.5,77,5309174
bonitos,jul-sept,0,-154.5,-8.5,77,5309154
bonitos,jul-sept,0,-148.5,-8.5,77,5307147
bonitos,jul-sept,0,-144.5,-8.5,77,5309145
bonitos,jul-sept,0,-143.5,-8.5,77,5309143
bonitos,jul-sept,0,-142.5,-8.5,77,5309141
bonitos,jul-sept,0,-141.5,-8.5,77,5309140
bonitos,jul-sept,0,-138.5,-8.5,77,5309137
bonitos,jul-sept,0,-137.5,-8.5,77,5309136
bonitos,jul-sept,0,-97.5,-8.5,87,5309098
bonitos,jul-sept,0,55.5,-8.5,51,5209056
bonitos,jul-sept,0,57.5,-8.5,51,5209058
bonitos,jul-sept,0,79.5,-8.5,51,5208079
bonitos,jul-sept,0,86.5,-8.5,57,5209085
bonitos,jul-sept,0,87.5,-8.5,57,5209086
bonitos,jul-sept,0,93.5,-8.5,57,5208092
bonitos,jul-sept,0,97.5,-8.5,57,5209098
bonitos,jul-sept,0,99.5,-8.5,57,5207099
bonitos,jul-sept,0,100.5,-8.5,57,5209101
bonitos,jul-sept,0,101.5,-8.5,57,5209101
bonitos,jul-sept,0,102.5,-8.5,57,5209103
bonitos,jul-sept,0,103.5,-8.5,57,5209103
bonitos,jul-sept,0,104.5,-8.5,57,5208104
bonitos,jul-sept,0,105.5,-8.5,57,5208104
bonitos,jul-sept,0,106.5,-8.5,57,5209107
bonitos,jul-sept,0,107.5,-8.5,57,5209107
bonitos,jul-sept,0,108.5,-8.5,57,5209108
bonitos,jul-sept,0,109.5,-8.5,57,5209108
bonitos,jul-sept,0,110.5,-8.5,57,5209111
bonitos,jul-sept,0,111.5,-8.5,57,5208110
bonitos,jul-sept,0,112.5,-8.5,57,5207111
bonitos,jul-sept,0,113.5,-8.5,57,5209112
bonitos,jul-sept,0,114.5,-8.5,71,5209115
bonitos,jul-sept,0,115.5,-8.5,71,5207114
bonitos,jul-sept,0,124.5,-8.5,71,5209124
bonitos,jul-sept,0,127.5,-8.5,71,5209126
bonitos,jul-sept,0,128.5,-8.5,71,5209129
bonitos,jul-sept,0,145.5,-8.5,71,5207145
bonitos,jul-sept,0,146.5,-8.5,71,5207146
bonitos,jul-sept,0,148.5,-8.5,71,5209149
bonitos,jul-sept,0,149.5,-8.5,71,5209150
bonitos,jul-sept,0,150.5,-8.5,71,5209150
bonitos,jul-sept,0,151.5,-8.5,71,5209152
bonitos,jul-sept,0,152.5,-8.5,71,5209152
bonitos,jul-sept,0,153.5,-8.5,71,5209152
bonitos,jul-sept,0,154.5,-8.5,71,5209154
bonitos,jul-sept,0,155.5,-8.5,71,5209155
bonitos,jul-sept,0,156.5,-8.5,71,5209155
bonitos,jul-sept,0,161.5,-8.5,71,5209162
bonitos,jul-sept,0,164.5,-8.5,71,5209163
bonitos,jul-sept,0,-160.5,-7.5,77,5307161
bonitos,jul-sept,0,-159.5,-7.5,77,5306160
bonitos,jul-sept,0,-155.5,-7.5,77,5306154
bonitos,jul-sept,0,-144.5,-7.5,77,5308144
bonitos,jul-sept,0,-141.5,-7.5,77,5308142
bonitos,jul-sept,0,-96.5,-7.5,87,5308096
bonitos,jul-sept,0,5.5,-7.5,47,5208004
bonitos,jul-sept,0,44.5,-7.5,51,5208045
bonitos,jul-sept,0,55.5,-7.5,51,5208054
bonitos,jul-sept,0,83.5,-7.5,57,5208083
bonitos,jul-sept,0,85.5,-7.5,57,5208086
bonitos,jul-sept,0,87.5,-7.5,57,5208086
bonitos,jul-sept,0,93.5,-7.5,57,5206094
bonitos,jul-sept,0,94.5,-7.5,57,5208094
bonitos,jul-sept,0,96.5,-7.5,57,5208096
bonitos,jul-sept,0,97.5,-7.5,57,5206098
bonitos,jul-sept,0,99.5,-7.5,57,5207099
bonitos,jul-sept,0,100.5,-7.5,57,5208101
bonitos,jul-sept,0,101.5,-7.5,57,5208102
bonitos,jul-sept,0,102.5,-7.5,57,5208103
bonitos,jul-sept,0,103.5,-7.5,57,5208103
bonitos,jul-sept,0,104.5,-7.5,57,5206105
bonitos,jul-sept,0,105.5,-7.5,57,5206105
bonitos,jul-sept,0,106.5,-7.5,57,5208107
bonitos,jul-sept,0,107.5,-7.5,57,5208108
bonitos,jul-sept,0,147.5,-7.5,71,5207146
bonitos,jul-sept,0,148.5,-7.5,71,5208149
bonitos,jul-sept,0,149.5,-7.5,71,5208150
bonitos,jul-sept,0,150.5,-7.5,71,5208150
bonitos,jul-sept,0,151.5,-7.5,71,5208152
bonitos,jul-sept,0,152.5,-7.5,71,5207152
bonitos,jul-sept,0,153.5,-7.5,71,5207152
bonitos,jul-sept,0,155.5,-7.5,71,5208155
bonitos,jul-sept,0,156.5,-7.5,71,5208155
bonitos,jul-sept,0,159.5,-7.5,71,5207159
bonitos,jul-sept,0,160.5,-7.5,71,5207159
bonitos,jul-sept,0,162.5,-7.5,71,5208162
bonitos,jul-sept,0,169.5,-7.5,71,5208170
bonitos,jul-sept,0,-176.5,-6.5,71,5307175
bonitos,jul-sept,0,-164.5,-6.5,77,5306163
bonitos,jul-sept,0,-163.5,-6.5,77,5306163
bonitos,jul-sept,0,-159.5,-6.5,77,5307158
bonitos,jul-sept,0,-147.5,-6.5,77,5307148
bonitos,jul-sept,0,-140.5,-6.5,77,5307139
bonitos,jul-sept,0,-139.5,-6.5,77,5307139
bonitos,jul-sept,0,-132.5,-6.5,77,5307131
bonitos,jul-sept,0,-124.5,-6.5,77,5307125
bonitos,jul-sept,0,-87.5,-6.5,87,5307086
bonitos,jul-sept,0,-86.5,-6.5,87,5307085
bonitos,jul-sept,0,8.5,-6.5,47,5207008
bonitos,jul-sept,0,43.5,-6.5,51,5207044
bonitos,jul-sept,0,49.5,-6.5,51,5207050
bonitos,jul-sept,0,50.5,-6.5,51,5207050
bonitos,jul-sept,0,51.5,-6.5,51,5207050
bonitos,jul-sept,0,55.5,-6.5,51,5207056
bonitos,jul-sept,0,79.5,-6.5,51,5205079
bonitos,jul-sept,0,80.5,-6.5,51,5207079
bonitos,jul-sept,0,93.5,-6.5,57,5206094
bonitos,jul-sept,0,95.5,-6.5,57,5207094
bonitos,jul-sept,0,96.5,-6.5,57,5207095
bonitos,jul-sept,0,97.5,-6.5,57,5206098
bonitos,jul-sept,0,100.5,-6.5,57,5207101
bonitos,jul-sept,0,101.5,-6.5,57,5207101
bonitos,jul-sept,0,102.5,-6.5,57,5207101
bonitos,jul-sept,0,103.5,-6.5,57,5207102
bonitos,jul-sept,0,104.5,-6.5,57,5207104
bonitos,jul-sept,0,105.5,-6.5,57,5206105
bonitos,jul-sept,0,147.5,-6.5,71,5207146
bonitos,jul-sept,0,148.5,-6.5,71,5207149
bonitos,jul-sept,0,149.5,-6.5,71,5207149
bonitos,jul-sept,0,150.5,-6.5,71,5207149
bonitos,jul-sept,0,151.5,-6.5,71,5207151
bonitos,jul-sept,0,152.5,-6.5,71,5207152
bonitos,jul-sept,0,153.5,-6.5,71,5207152
bonitos,jul-sept,0,154.5,-6.5,71,5207153
bonitos,jul-sept,0,157.5,-6.5,71,5206157
bonitos,jul-sept,0,158.5,-6.5,71,5207159
bonitos,jul-sept,0,159.5,-6.5,71,5207159
bonitos,jul-sept,0,160.5,-6.5,71,5207159
bonitos,jul-sept,0,161.5,-6.5,71,5207161
bonitos,jul-sept,0,168.5,-6.5,71,5207168
bonitos,jul-sept,0,169.5,-6.5,71,5207168
bonitos,jul-sept,0,170.5,-6.5,71,5207169
bonitos,jul-sept,0,171.5,-6.5,71,5207170
bonitos,jul-sept,0,-175.5,-5.5,77,5306176
bonitos,jul-sept,0,-172.5,-5.5,77,5306172
bonitos,jul-sept,0,-171.5,-5.5,77,5306170
bonitos,jul-sept,0,-150.5,-5.5,77,5306150
bonitos,jul-sept,0,-148.5,-5.5,77,5306148
bonitos,jul-sept,0,-143.5,-5.5,77,5306144
bonitos,jul-sept,0,-137.5,-5.5,77,5306136
bonitos,jul-sept,0,-132.5,-5.5,77,5306132
bonitos,jul-sept,0,-130.5,-5.5,77,5304130
bonitos,jul-sept,0,-92.5,-5.5,87,5306093
bonitos,jul-sept,0,-87.5,-5.5,87,5306087
bonitos,jul-sept,0,-86.5,-5.5,87,5306087
bonitos,jul-sept,0,-85.5,-5.5,87,5306086
bonitos,jul-sept,0,51.5,-5.5,51,5206050
bonitos,jul-sept,0,79.5,-5.5,51,5205079
bonitos,jul-sept,0,80.5,-5.5,51,5205079
bonitos,jul-sept,0,81.5,-5.5,57,5206081
bonitos,jul-sept,0,83.5,-5.5,57,5206084
bonitos,jul-sept,0,98.5,-5.5,57,5204098
bonitos,jul-sept,0,99.5,-5.5,57,5204098
bonitos,jul-sept,0,100.5,-5.5,57,5204100
bonitos,jul-sept,0,101.5,-5.5,57,5204100
bonitos,jul-sept,0,102.5,-5.5,57,5205101
bonitos,jul-sept,0,103.5,-5.5,57,5206102
bonitos,jul-sept,0,126.5,-5.5,71,5206127
bonitos,jul-sept,0,146.5,-5.5,71,5206147
bonitos,jul-sept,0,152.5,-5.5,71,5206153
bonitos,jul-sept,0,153.5,-5.5,71,5206152
bonitos,jul-sept,0,154.5,-5.5,71,5206155
bonitos,jul-sept,0,155.5,-5.5,71,5206156
bonitos,jul-sept,0,157.5,-5.5,71,5204158
bonitos,jul-sept,0,165.5,-5.5,71,5206165
bonitos,jul-sept,0,167.5,-5.5,71,5206167
bonitos,jul-sept,0,168.5,-5.5,71,5206167
bonitos,jul-sept,0,171.5,-5.5,71,5206170
bonitos,jul-sept,0,172.5,-5.5,71,5206172
bonitos,jul-sept,0,-179.5,-4.5,71,5205179
bonitos,jul-sept,0,-175.5,-4.5,77,5305174
bonitos,jul-sept,0,-173.5,-4.5,77,5305174
bonitos,jul-sept,0,-171.5,-4.5,77,5304172
bonitos,jul-sept,0,-170.5,-4.5,77,5304171
bonitos,jul-sept,0,-167.5,-4.5,77,5305166
bonitos,jul-sept,0,-166.5,-4.5,77,5305167
bonitos,jul-sept,0,-165.5,-4.5,77,5305166
bonitos,jul-sept,0,-155.5,-4.5,77,5305155
bonitos,jul-sept,0,-153.5,-4.5,77,5305153
bonitos,jul-sept,0,-152.5,-4.5,77,5305153
bonitos,jul-sept,0,-151.5,-4.5,77,5305151
bonitos,jul-sept,0,-147.5,-4.5,77,5305146
bonitos,jul-sept,0,-146.5,-4.5,77,5305146
bonitos,jul-sept,0,-143.5,-4.5,77,5305142
bonitos,jul-sept,0,-142.5,-4.5,77,5305142
bonitos,jul-sept,0,-141.5,-4.5,77,5305142
bonitos,jul-sept,0,-140.5,-4.5,77,5305140
bonitos,jul-sept,0,45.5,-4.5,51,5205044
bonitos,jul-sept,0,51.5,-4.5,51,5203051
bonitos,jul-sept,0,95.5,-4.5,57,5205094
bonitos,jul-sept,0,97.5,-4.5,57,5204098
bonitos,jul-sept,0,98.5,-4.5,57,5204098
bonitos,jul-sept,0,99.5,-4.5,57,5204098
bonitos,jul-sept,0,100.5,-4.5,57,5204100
bonitos,jul-sept,0,102.5,-4.5,57,5205103
bonitos,jul-sept,0,106.5,-4.5,71,5205107
bonitos,jul-sept,0,118.5,-4.5,71,5205117
bonitos,jul-sept,0,125.5,-4.5,71,5205125
bonitos,jul-sept,0,145.5,-4.5,71,5205144
bonitos,jul-sept,0,146.5,-4.5,71,5204146
bonitos,jul-sept,0,147.5,-4.5,71,5204146
bonitos,jul-sept,0,149.5,-4.5,71,5204150
bonitos,jul-sept,0,150.5,-4.5,71,5205149
bonitos,jul-sept,0,152.5,-4.5,71,5205153
bonitos,jul-sept,0,153.5,-4.5,71,5205154
bonitos,jul-sept,0,154.5,-4.5,71,5205154
bonitos,jul-sept,0,155.5,-4.5,71,5205154
bonitos,jul-sept,0,156.5,-4.5,71,5204156
bonitos,jul-sept,0,157.5,-4.5,71,5204158
bonitos,jul-sept,0,158.5,-4.5,71,5204158
bonitos,jul-sept,0,161.5,-4.5,71,5205160
bonitos,jul-sept,0,162.5,-4.5,71,5205162
bonitos,jul-sept,0,163.5,-4.5,71,5205164
bonitos,jul-sept,0,164.5,-4.5,71,5205164
bonitos,jul-sept,0,166.5,-4.5,71,5205166
bonitos,jul-sept,0,167.5,-4.5,71,5205166
bonitos,jul-sept,0,168.5,-4.5,71,5205167
bonitos,jul-sept,0,169.5,-4.5,71,5205169
bonitos,jul-sept,0,173.5,-4.5,71,5205173
bonitos,jul-sept,0,-179.5,-3.5,71,5204179
bonitos,jul-sept,0,-178.5,-3.5,71,5302177
bonitos,jul-sept,0,-175.5,-3.5,77,5304174
bonitos,jul-sept,0,-174.5,-3.5,77,5304174
bonitos,jul-sept,0,-173.5,-3.5,77,5304173
bonitos,jul-sept,0,-172.5,-3.5,77,5304173
bonitos,jul-sept,0,-171.5,-3.5,77,5304170
bonitos,jul-sept,0,-170.5,-3.5,77,5304170
bonitos,jul-sept,0,-169.5,-3.5,77,5304170
bonitos,jul-sept,0,-168.5,-3.5,77,5304167
bonitos,jul-sept,0,-167.5,-3.5,77,5302166
bonitos,jul-sept,0,-166.5,-3.5,77,5303165
bonitos,jul-sept,0,-158.5,-3.5,77,5304158
bonitos,jul-sept,0,-157.5,-3.5,77,5304158
bonitos,jul-sept,0,-156.5,-3.5,77,5304155
bonitos,jul-sept,0,-155.5,-3.5,77,5304155
bonitos,jul-sept,0,-153.5,-3.5,77,5304152
bonitos,jul-sept,0,-152.5,-3.5,77,5304151
bonitos,jul-sept,0,-148.5,-3.5,77,5303149
bonitos,jul-sept,0,-147.5,-3.5,77,5304147
bonitos,jul-sept,0,-146.5,-3.5,77,5304145
bonitos,jul-sept,0,-145.5,-3.5,77,5304144
bonitos,jul-sept,0,-142.5,-3.5,77,5304143
bonitos,jul-sept,0,-140.5,-3.5,77,5304140
bonitos,jul-sept,0,-121.5,-3.5,77,5304122
bonitos,jul-sept,0,47.5,-3.5,51,5202048
bonitos,jul-sept,0,96.5,-3.5,57,5204097
bonitos,jul-sept,0,97.5,-3.5,57,5204098
bonitos,jul-sept,0,98.5,-3.5,57,5204098
bonitos,jul-sept,0,99.5,-3.5,57,5204098
bonitos,jul-sept,0,100.5,-3.5,57,5204100
bonitos,jul-sept,0,144.5,-3.5,71,5202144
bonitos,jul-sept,0,145.5,-3.5,71,5204145
bonitos,jul-sept,0,146.5,-3.5,71,5204146
bonitos,jul-sept,0,148.5,-3.5,71,5204149
bonitos,jul-sept,0,149.5,-3.5,71,5204150
bonitos,jul-sept,0,150.5,-3.5,71,5204151
bonitos,jul-sept,0,151.5,-3.5,71,5204152
bonitos,jul-sept,0,152.5,-3.5,71,5204151
bonitos,jul-sept,0,153.5,-3.5,71,5203152
bonitos,jul-sept,0,154.5,-3.5,71,5204153
bonitos,jul-sept,0,155.5,-3.5,71,5203155
bonitos,jul-sept,0,156.5,-3.5,71,5204156
bonitos,jul-sept,0,157.5,-3.5,71,5204158
bonitos,jul-sept,0,158.5,-3.5,71,5204158
bonitos,jul-sept,0,159.5,-3.5,71,5204158
bonitos,jul-sept,0,160.5,-3.5,71,5204159
bonitos,jul-sept,0,161.5,-3.5,71,5204162
bonitos,jul-sept,0,162.5,-3.5,71,5204162
bonitos,jul-sept,0,163.5,-3.5,71,5202164
bonitos,jul-sept,0,164.5,-3.5,71,5202164
bonitos,jul-sept,0,165.5,-3.5,71,5204166
bonitos,jul-sept,0,166.5,-3.5,71,5202166
bonitos,jul-sept,0,173.5,-3.5,71,5204172
bonitos,jul-sept,0,174.5,-3.5,71,5202175
bonitos,jul-sept,0,177.5,-3.5,71,5204178
bonitos,jul-sept,0,179.5,-3.5,71,5204179
bonitos,jul-sept,0,-179.5,-2.5,71,5203179
bonitos,jul-sept,0,-178.5,-2.5,71,5303177
bonitos,jul-sept,0,-177.5,-2.5,71,5303177
bonitos,jul-sept,0,-175.5,-2.5,77,5302175
bonitos,jul-sept,0,-174.5,-2.5,77,5302175
bonitos,jul-sept,0,-173.5,-2.5,77,5303173
bonitos,jul-sept,0,-172.5,-2.5,77,5303173
bonitos,jul-sept,0,-171.5,-2.5,77,5303170
bonitos,jul-sept,0,-170.5,-2.5,77,5303170
bonitos,jul-sept,0,-169.5,-2.5,77,5303168
bonitos,jul-sept,0,-168.5,-2.5,77,5303167
bonitos,jul-sept,0,-167.5,-2.5,77,5302166
bonitos,jul-sept,0,-166.5,-2.5,77,5303165
bonitos,jul-sept,0,-165.5,-2.5,77,5303165
bonitos,jul-sept,0,-164.5,-2.5,77,5303163
bonitos,jul-sept,0,-163.5,-2.5,77,5303162
bonitos,jul-sept,0,-162.5,-2.5,77,5303162
bonitos,jul-sept,0,-160.5,-2.5,77,5301159
bonitos,jul-sept,0,-157.5,-2.5,77,5303158
bonitos,jul-sept,0,-156.5,-2.5,77,5303157
bonitos,jul-sept,0,-155.5,-2.5,77,5303156
bonitos,jul-sept,0,-154.5,-2.5,77,5303154
bonitos,jul-sept,0,-153.5,-2.5,77,5303152
bonitos,jul-sept,0,-152.5,-2.5,77,5303151
bonitos,jul-sept,0,-148.5,-2.5,77,5302147
bonitos,jul-sept,0,-147.5,-2.5,77,5303147
bonitos,jul-sept,0,-146.5,-2.5,77,5303147
bonitos,jul-sept,0,-145.5,-2.5,77,5303145
bonitos,jul-sept,0,-144.5,-2.5,77,5303145
bonitos,jul-sept,0,-143.5,-2.5,77,5303142
bonitos,jul-sept,0,-142.5,-2.5,77,5303141
bonitos,jul-sept,0,-141.5,-2.5,77,5303140
bonitos,jul-sept,0,-133.5,-2.5,77,5302132
bonitos,jul-sept,0,-132.5,-2.5,77,5302132
bonitos,jul-sept,0,-130.5,-2.5,77,5303129
bonitos,jul-sept,0,-105.5,-2.5,87,5303105
bonitos,jul-sept,0,-103.5,-2.5,87,5303104
bonitos,jul-sept,0,-84.5,-2.5,87,5303083
bonitos,jul-sept,0,48.5,-2.5,51,5203049
bonitos,jul-sept,0,83.5,-2.5,57,5203083
bonitos,jul-sept,0,85.5,-2.5,57,5203086
bonitos,jul-sept,0,94.5,-2.5,57,5202093
bonitos,jul-sept,0,97.5,-2.5,57,5203098
bonitos,jul-sept,0,98.5,-2.5,57,5203098
bonitos,jul-sept,0,99.5,-2.5,57,5203098
bonitos,jul-sept,0,129.5,-2.5,71,5203128
bonitos,jul-sept,0,143.5,-2.5,71,5203144
bonitos,jul-sept,0,144.5,-2.5,71,5203145
bonitos,jul-sept,0,145.5,-2.5,71,5203145
bonitos,jul-sept,0,147.5,-2.5,71,5203146
bonitos,jul-sept,0,148.5,-2.5,71,5201147
bonitos,jul-sept,0,150.5,-2.5,71,5203150
bonitos,jul-sept,0,151.5,-2.5,71,5203150
bonitos,jul-sept,0,152.5,-2.5,71,5203151
bonitos,jul-sept,0,154.5,-2.5,71,5203153
bonitos,jul-sept,0,155.5,-2.5,71,5203156
bonitos,jul-sept,0,157.5,-2.5,71,5203157
bonitos,jul-sept,0,158.5,-2.5,71,5203157
bonitos,jul-sept,0,159.5,-2.5,71,5203158
bonitos,jul-sept,0,160.5,-2.5,71,5203159
bonitos,jul-sept,0,161.5,-2.5,71,5203162
bonitos,jul-sept,0,162.5,-2.5,71,5203162
bonitos,jul-sept,0,163.5,-2.5,71,5203162
bonitos,jul-sept,0,164.5,-2.5,71,5203163
bonitos,jul-sept,0,165.5,-2.5,71,5203164
bonitos,jul-sept,0,166.5,-2.5,71,5203167
bonitos,jul-sept,0,167.5,-2.5,71,5203167
bonitos,jul-sept,0,171.5,-2.5,71,5201172
bonitos,jul-sept,0,172.5,-2.5,71,5203172
bonitos,jul-sept,0,177.5,-2.5,71,5203178
bonitos,jul-sept,0,178.5,-2.5,71,5202177
bonitos,jul-sept,0,179.5,-2.5,71,5203178
bonitos,jul-sept,0,-179.5,-1.5,71,5202179
bonitos,jul-sept,0,-177.5,-1.5,71,5302176
bonitos,jul-sept,0,-175.5,-1.5,77,5302175
bonitos,jul-sept,0,-174.5,-1.5,77,5302175
bonitos,jul-sept,0,-172.5,-1.5,77,5302173
bonitos,jul-sept,0,-170.5,-1.5,77,5302170
bonitos,jul-sept,0,-169.5,-1.5,77,5302168
bonitos,jul-sept,0,-168.5,-1.5,77,5302168
bonitos,jul-sept,0,-167.5,-1.5,77,5302166
bonitos,jul-sept,0,-166.5,-1.5,77,5302166
bonitos,jul-sept,0,-165.5,-1.5,77,5302164
bonitos,jul-sept,0,-164.5,-1.5,77,5302164
bonitos,jul-sept,0,-163.5,-1.5,77,5302162
bonitos,jul-sept,0,-161.5,-1.5,77,5302162
bonitos,jul-sept,0,-160.5,-1.5,77,5301159
bonitos,jul-sept,0,-159.5,-1.5,77,5301158
bonitos,jul-sept,0,-158.5,-1.5,77,5302158
bonitos,jul-sept,0,-157.5,-1.5,77,5302156
bonitos,jul-sept,0,-156.5,-1.5,77,5302156
bonitos,jul-sept,0,-155.5,-1.5,77,5302156
bonitos,jul-sept,0,-154.5,-1.5,77,5302154
bonitos,jul-sept,0,-152.5,-1.5,77,5302151
bonitos,jul-sept,0,-150.5,-1.5,77,5302151
bonitos,jul-sept,0,-149.5,-1.5,77,5301148
bonitos,jul-sept,0,-147.5,-1.5,77,5302148
bonitos,jul-sept,0,-145.5,-1.5,77,5302145
bonitos,jul-sept,0,-144.5,-1.5,77,5302145
bonitos,jul-sept,0,-143.5,-1.5,77,5302143
bonitos,jul-sept,0,-133.5,-1.5,77,5302132
bonitos,jul-sept,0,-132.5,-1.5,77,5302132
bonitos,jul-sept,0,-97.5,-1.5,87,5302098
bonitos,jul-sept,0,49.5,-1.5,51,5202048
bonitos,jul-sept,0,70.5,-1.5,51,5202070
bonitos,jul-sept,0,74.5,-1.5,51,5202073
bonitos,jul-sept,0,77.5,-1.5,51,5202076
bonitos,jul-sept,0,94.5,-1.5,57,5202093
bonitos,jul-sept,0,98.5,-1.5,57,5202098
bonitos,jul-sept,0,143.5,-1.5,71,5202144
